,State,State_Name,District,District_Name,Sector,fractile,tot_exp,hh_sizeF,mpce
1,1,J & K,1,Kupwara,1,0-5,41358477.07,21543.75,1920
2,1,J & K,1,Kupwara,1,Oct-20,109052384.2,43742.21,2493
3,1,J & K,1,Kupwara,1,20-30,145323708.7,53436.86,2720
4,1,J & K,1,Kupwara,1,30-40,117034074.2,41545.89,2817
5,1,J & K,1,Kupwara,1,40-50,169018092.1,57155.86,2957
6,1,J & K,1,Kupwara,1,05-Oct,63031786.39,27434.93,2298
7,1,J & K,1,Kupwara,1,50-60,136451445.7,44492.3,3067
8,1,J & K,1,Kupwara,1,60-70,174115038,53200.64,3273
9,1,J & K,1,Kupwara,1,70-80,178546990.6,46723.96,3821
10,1,J & K,1,Kupwara,1,80-90,228380739.8,52976.28,4311
11,1,J & K,1,Kupwara,1,90-95,116011182.9,23458.1,4945
12,1,J & K,1,Kupwara,1,95-100,151627229.4,26540.18,5713
13,1,J & K,1,Kupwara,2,0-5,1948072.056,844.48,2307
14,1,J & K,1,Kupwara,2,Oct-20,23885714.02,8296.06,2879
15,1,J & K,1,Kupwara,2,20-30,29850702.06,9914.22,3011
16,1,J & K,1,Kupwara,2,30-40,26527898.66,8409.04,3155
17,1,J & K,1,Kupwara,2,40-50,24248619.46,7197.36,3369
18,1,J & K,1,Kupwara,2,05-Oct,21760187.16,8728.21,2493
19,1,J & K,1,Kupwara,2,50-60,58194513.47,14840.38,3921
20,1,J & K,1,Kupwara,2,60-70,17978528.74,4046.2,4443
21,1,J & K,1,Kupwara,2,70-80,63194474.34,12905.43,4897
22,1,J & K,1,Kupwara,2,80-90,67127927.45,11452.8,5861
23,1,J & K,1,Kupwara,2,90-95,36324489.55,5651.48,6427
24,1,J & K,1,Kupwara,2,95-100,47027151.74,5358.72,8776
25,1,J & K,2,Badgam,1,0-5,59454004.66,24799.44,2397
26,1,J & K,2,Badgam,1,Oct-20,183541150.8,60064.6,3056
27,1,J & K,2,Badgam,1,20-30,169413080.9,51054.22,3318
28,1,J & K,2,Badgam,1,30-40,197183099.5,55179.63,3573
29,1,J & K,2,Badgam,1,40-50,197238157,52845.95,3732
30,1,J & K,2,Badgam,1,05-Oct,59696891.35,22677.75,2632
31,1,J & K,2,Badgam,1,50-60,217121623.5,55343.65,3923
32,1,J & K,2,Badgam,1,60-70,230392027,54391.62,4236
33,1,J & K,2,Badgam,1,70-80,243112677.9,52831.37,4602
34,1,J & K,2,Badgam,1,80-90,293655860,58121.04,5052
35,1,J & K,2,Badgam,1,90-95,118806229.3,21165.9,5613
36,1,J & K,2,Badgam,1,95-100,211484865.7,33002.3,6408
37,1,J & K,2,Badgam,2,0-5,14643031.12,5220,2805
38,1,J & K,2,Badgam,2,Oct-20,43942229.79,11282.52,3895
39,1,J & K,2,Badgam,2,20-30,50190574.43,11510.7,4360
40,1,J & K,2,Badgam,2,30-40,57141999.63,11310.63,5052
41,1,J & K,2,Badgam,2,40-50,62828125.36,11486.46,5470
42,1,J & K,2,Badgam,2,05-Oct,17959355.86,5481,3277
43,1,J & K,2,Badgam,2,50-60,60775321.49,10682.63,5689
44,1,J & K,2,Badgam,2,60-70,71147427.84,11981.3,5938
45,1,J & K,2,Badgam,2,70-80,72790099.82,10865.67,6699
46,1,J & K,2,Badgam,2,80-90,93991226.93,11451.51,8208
47,1,J & K,2,Badgam,2,90-95,51614263.52,5656.1,9125
48,1,J & K,2,Badgam,2,95-100,80803643.95,6506.32,12419
49,1,J & K,5,Punch,1,0-5,85778510.89,40904.94,2097
50,1,J & K,5,Punch,1,Oct-20,241144712.8,86291.51,2795
51,1,J & K,5,Punch,1,20-30,257697315.2,85570.64,3012
52,1,J & K,5,Punch,1,30-40,282667731.1,87828.97,3218
53,1,J & K,5,Punch,1,40-50,310193338.6,88378.36,3510
54,1,J & K,5,Punch,1,05-Oct,111523290.6,44769.52,2491
55,1,J & K,5,Punch,1,50-60,327804980,86490.95,3790
56,1,J & K,5,Punch,1,60-70,334508030.9,81813.4,4089
57,1,J & K,5,Punch,1,70-80,414481234.1,92815.04,4466
58,1,J & K,5,Punch,1,80-90,429862490.3,86088.87,4993
59,1,J & K,5,Punch,1,90-95,250018106.6,44356.12,5637
60,1,J & K,5,Punch,1,95-100,310781068.3,43617.4,7125
61,1,J & K,5,Punch,2,0-5,6313251.26,2123.75,2973
62,1,J & K,5,Punch,2,Oct-20,26137387.17,8180.47,3195
63,1,J & K,5,Punch,2,20-30,32432777.22,8510.93,3811
64,1,J & K,5,Punch,2,30-40,29646729.33,6616.05,4481
65,1,J & K,5,Punch,2,40-50,36622761.26,7565.98,4840
66,1,J & K,5,Punch,2,05-Oct,11609658.5,3822.75,3037
67,1,J & K,5,Punch,2,50-60,41925289.03,7983.18,5252
68,1,J & K,5,Punch,2,60-70,47415079.51,7870.87,6024
69,1,J & K,5,Punch,2,70-80,48946740.72,7104.51,6890
70,1,J & K,5,Punch,2,80-90,52684069.69,6703.76,7859
71,1,J & K,5,Punch,2,90-95,43648164.9,5030.66,8676
72,1,J & K,5,Punch,2,95-100,44993438.93,4033.2,11156
73,1,J & K,6,Rajouri,1,0-5,97776297.9,49357.01,1981
74,1,J & K,6,Rajouri,1,Oct-20,282351714.3,104564.54,2700
75,1,J & K,6,Rajouri,1,20-30,287816272.5,96307.35,2989
76,1,J & K,6,Rajouri,1,30-40,340553641.1,103031.52,3305
77,1,J & K,6,Rajouri,1,40-50,360083989,97763.93,3683
78,1,J & K,6,Rajouri,1,05-Oct,106185291.5,46047.02,2306
79,1,J & K,6,Rajouri,1,50-60,415085174.2,103258.55,4020
80,1,J & K,6,Rajouri,1,60-70,438378150.9,99637.04,4400
81,1,J & K,6,Rajouri,1,70-80,496329644.8,101034.12,4912
82,1,J & K,6,Rajouri,1,80-90,533609477.8,97797.34,5456
83,1,J & K,6,Rajouri,1,90-95,300057725.8,47838.91,6272
84,1,J & K,6,Rajouri,1,95-100,423651763.5,54680.66,7748
85,1,J & K,6,Rajouri,2,0-5,4443950.078,2099.43,2117
86,1,J & K,6,Rajouri,2,Oct-20,18311107.21,5285.72,3464
87,1,J & K,6,Rajouri,2,20-30,23907202.03,6610.32,3617
88,1,J & K,6,Rajouri,2,30-40,21209889.93,5638.39,3762
89,1,J & K,6,Rajouri,2,40-50,30445044.47,7436.96,4094
90,1,J & K,6,Rajouri,2,05-Oct,10388529.72,3265.78,3181
91,1,J & K,6,Rajouri,2,50-60,28357063.97,6014.27,4715
92,1,J & K,6,Rajouri,2,60-70,26699323.36,5285.86,5051
93,1,J & K,6,Rajouri,2,70-80,36632021.44,6892.3,5315
94,1,J & K,6,Rajouri,2,80-90,33502992.59,5532.61,6056
95,1,J & K,6,Rajouri,2,90-95,18740683.8,2706.01,6926
96,1,J & K,6,Rajouri,2,95-100,44360955.93,3919.09,11319
97,1,J & K,7,Kathua,1,0-5,41788650.94,15609.55,2677
98,1,J & K,7,Kathua,1,Oct-20,108517006.2,33196.81,3269
99,1,J & K,7,Kathua,1,20-30,108956049.8,30904.99,3526
100,1,J & K,7,Kathua,1,30-40,112073700.3,26786.67,4184
101,1,J & K,7,Kathua,1,40-50,191533807.8,40332.05,4749
102,1,J & K,7,Kathua,1,05-Oct,34373878.64,11352.4,3028
103,1,J & K,7,Kathua,1,50-60,120922364.9,24227.9,4991
104,1,J & K,7,Kathua,1,60-70,111951243.6,21800.07,5135
105,1,J & K,7,Kathua,1,70-80,256336766.2,45462.27,5638
106,1,J & K,7,Kathua,1,80-90,219848225,33131.08,6636
107,1,J & K,7,Kathua,1,90-95,101209017.5,12978.86,7798
108,1,J & K,7,Kathua,1,95-100,209058005.9,20593.96,10151
109,1,J & K,8,Baramula,1,0-5,17914467.17,10892.16,1645
110,1,J & K,8,Baramula,1,Oct-20,100301293.7,40732.08,2462
111,1,J & K,8,Baramula,1,20-30,125764715,45975.14,2735
112,1,J & K,8,Baramula,1,30-40,112397275.6,39325.89,2858
113,1,J & K,8,Baramula,1,40-50,132926234.5,43333.01,3068
114,1,J & K,8,Baramula,1,05-Oct,59085538.35,26952.69,2192
115,1,J & K,8,Baramula,1,50-60,126342673.9,35972.53,3512
116,1,J & K,8,Baramula,1,60-70,187475210.8,49348.1,3799
117,1,J & K,8,Baramula,1,70-80,184325426.1,42836.37,4303
118,1,J & K,8,Baramula,1,80-90,197663587.3,41308.78,4785
119,1,J & K,8,Baramula,1,90-95,109749437.9,20145.79,5448
120,1,J & K,8,Baramula,1,95-100,150799006.9,23210.01,6497
121,1,J & K,8,Baramula,2,0-5,3592633.922,1389.64,2585
122,1,J & K,8,Baramula,2,Oct-20,10857429.1,3594.6,3020
123,1,J & K,8,Baramula,2,20-30,10746496.62,3204.64,3353
124,1,J & K,8,Baramula,2,30-40,9159345.333,2539.98,3606
125,1,J & K,8,Baramula,2,40-50,13888009.04,3697.4,3756
126,1,J & K,8,Baramula,2,05-Oct,2938303.455,992.6,2960
127,1,J & K,8,Baramula,2,50-60,11424372.87,2937.02,3890
128,1,J & K,8,Baramula,2,60-70,12666379.65,3142.62,4031
129,1,J & K,8,Baramula,2,70-80,15336444.43,3314.52,4627
130,1,J & K,8,Baramula,2,80-90,19353214.59,3410.82,5674
131,1,J & K,8,Baramula,2,90-95,9159310.635,1384.9,6614
132,1,J & K,8,Baramula,2,95-100,14645603.67,1788.72,8188
133,1,J & K,9,Bandipore,1,0-5,28090980.53,14900.9,1885
134,1,J & K,9,Bandipore,1,Oct-20,64667495.68,31131.78,2077
135,1,J & K,9,Bandipore,1,20-30,93623994.75,41203.28,2272
136,1,J & K,9,Bandipore,1,30-40,80516397.32,33667.26,2392
137,1,J & K,9,Bandipore,1,40-50,77511138.07,30378.79,2551
138,1,J & K,9,Bandipore,1,05-Oct,40930505.58,20228.99,2023
139,1,J & K,9,Bandipore,1,50-60,134788314.2,47632.95,2830
140,1,J & K,9,Bandipore,1,60-70,109027303.3,34236.95,3184
141,1,J & K,9,Bandipore,1,70-80,103557854.9,29944.29,3458
142,1,J & K,9,Bandipore,1,80-90,176103483.6,44857.98,3926
143,1,J & K,9,Bandipore,1,90-95,92622141.25,18063.78,5128
144,1,J & K,9,Bandipore,1,95-100,111958419.7,19210.82,5828
145,1,J & K,9,Bandipore,2,0-5,6858477.209,2955.64,2320
146,1,J & K,9,Bandipore,2,Oct-20,24923234.02,9158.19,2721
147,1,J & K,9,Bandipore,2,20-30,18121178.26,6315.58,2869
148,1,J & K,9,Bandipore,2,30-40,29141187.78,9316.19,3128
149,1,J & K,9,Bandipore,2,40-50,20246238.99,5995.69,3377
150,1,J & K,9,Bandipore,2,05-Oct,9814507.192,3945.3,2488
151,1,J & K,9,Bandipore,2,50-60,35845533.43,9949.5,3603
152,1,J & K,9,Bandipore,2,60-70,27259720.34,7290.93,3739
153,1,J & K,9,Bandipore,2,70-80,33625805.82,8401.46,4002
154,1,J & K,9,Bandipore,2,80-90,45755448.07,10205.42,4483
155,1,J & K,9,Bandipore,2,90-95,8409915.975,1603.4,5245
156,1,J & K,9,Bandipore,2,95-100,44696312.63,6662.73,6708
157,1,J & K,10,Srinagar,1,Oct-20,67367090.73,22579.84,2984
158,1,J & K,10,Srinagar,1,20-30,82174276.72,25864.4,3177
159,1,J & K,10,Srinagar,1,30-40,106778443.1,30685.08,3480
160,1,J & K,10,Srinagar,1,40-50,109679075.2,29486.16,3720
161,1,J & K,10,Srinagar,1,05-Oct,65929628.17,22579.84,2920
162,1,J & K,10,Srinagar,1,50-60,85666902.59,22767.16,3763
163,1,J & K,10,Srinagar,1,60-70,109817511.1,28412.12,3865
164,1,J & K,10,Srinagar,1,70-80,120077746.2,27800.16,4319
165,1,J & K,10,Srinagar,1,80-90,114621610,23778.76,4820
166,1,J & K,10,Srinagar,1,90-95,81807132.04,15311.32,5343
167,1,J & K,10,Srinagar,1,95-100,93208722.72,14512.04,6423
168,1,J & K,10,Srinagar,2,0-5,110044189.8,39565.63,2781
169,1,J & K,10,Srinagar,2,Oct-20,335555357,89371.45,3755
170,1,J & K,10,Srinagar,2,20-30,379189024.3,88770.08,4272
171,1,J & K,10,Srinagar,2,30-40,420616272.8,89530.21,4698
172,1,J & K,10,Srinagar,2,40-50,460227366.2,88785.59,5184
173,1,J & K,10,Srinagar,2,05-Oct,155696550,48796.54,3191
174,1,J & K,10,Srinagar,2,50-60,503118419.3,88725.87,5670
175,1,J & K,10,Srinagar,2,60-70,541805241.9,86913.08,6234
176,1,J & K,10,Srinagar,2,70-80,633477292.4,91789.32,6901
177,1,J & K,10,Srinagar,2,80-90,718215041.8,88073.22,8155
178,1,J & K,10,Srinagar,2,90-95,445290963.3,45833.38,9715
179,1,J & K,10,Srinagar,2,95-100,543919428.4,44558.68,12207
180,1,J & K,11,Ganderbal,1,Oct-20,84545364.54,22545.65,3750
181,1,J & K,11,Ganderbal,1,20-30,109570987,26929.56,4069
182,1,J & K,11,Ganderbal,1,30-40,119144313.8,27742.17,4295
183,1,J & K,11,Ganderbal,1,40-50,91907227.67,20894.35,4399
184,1,J & K,11,Ganderbal,1,05-Oct,51322303.53,14290.43,3591
185,1,J & K,11,Ganderbal,1,50-60,116420668.9,25331.7,4596
186,1,J & K,11,Ganderbal,1,60-70,89395150.58,18549.61,4819
187,1,J & K,11,Ganderbal,1,70-80,138311743.5,27237.91,5078
188,1,J & K,11,Ganderbal,1,80-90,136968128,23979.13,5712
189,1,J & K,11,Ganderbal,1,90-95,53355700.54,9072,5881
190,1,J & K,11,Ganderbal,1,95-100,105634495,15567.65,6786
191,1,J & K,11,Ganderbal,2,Oct-20,8683564.53,2576.14,3371
192,1,J & K,11,Ganderbal,2,20-30,16137295.66,3856.66,4184
193,1,J & K,11,Ganderbal,2,30-40,14264620.48,3099.56,4602
194,1,J & K,11,Ganderbal,2,40-50,13616530.21,2845.07,4786
195,1,J & K,11,Ganderbal,2,05-Oct,9299524.812,3204.48,2902
196,1,J & K,11,Ganderbal,2,50-60,18215823.53,3615.92,5038
197,1,J & K,11,Ganderbal,2,60-70,15535181.47,2848.18,5454
198,1,J & K,11,Ganderbal,2,70-80,16388503.17,2771,5914
199,1,J & K,11,Ganderbal,2,80-90,26788551.39,4216.74,6353
200,1,J & K,11,Ganderbal,2,90-95,9484451.319,1335.2,7103
201,1,J & K,11,Ganderbal,2,95-100,15342892.59,1907.86,8042
202,1,J & K,12,Pulwama,1,0-5,100462664.9,33972.48,2957
203,1,J & K,12,Pulwama,1,Oct-20,277128194.4,70479.84,3932
204,1,J & K,12,Pulwama,1,20-30,242924086.9,55853.84,4349
205,1,J & K,12,Pulwama,1,30-40,434967206.3,87597.72,4966
206,1,J & K,12,Pulwama,1,40-50,427631092,72024.7,5937
207,1,J & K,12,Pulwama,1,05-Oct,130476747.6,37845.44,3448
208,1,J & K,12,Pulwama,1,50-60,469511125.8,72000.05,6521
209,1,J & K,12,Pulwama,1,60-70,511483678.5,73441.6,6964
210,1,J & K,12,Pulwama,1,70-80,548050353.7,70242.1,7802
211,1,J & K,12,Pulwama,1,80-90,642725822.4,74055.12,8679
212,1,J & K,12,Pulwama,1,90-95,314192891.7,33840.3,9285
213,1,J & K,12,Pulwama,1,95-100,427244788.2,39400.05,10844
214,1,J & K,12,Pulwama,2,Oct-20,31385731.5,9189.38,3415
215,1,J & K,12,Pulwama,2,20-30,33081230.55,8618.97,3838
216,1,J & K,12,Pulwama,2,30-40,35996649.47,8667.28,4153
217,1,J & K,12,Pulwama,2,40-50,34078258.83,7560.97,4507
218,1,J & K,12,Pulwama,2,05-Oct,18974998.07,6418.07,2956
219,1,J & K,12,Pulwama,2,50-60,38728972.07,8251.52,4694
220,1,J & K,12,Pulwama,2,60-70,44976403.88,9058.11,4965
221,1,J & K,12,Pulwama,2,70-80,45926922.96,8475.65,5419
222,1,J & K,12,Pulwama,2,80-90,47591710.23,8029.09,5927
223,1,J & K,12,Pulwama,2,90-95,23253578.99,3680.88,6317
224,1,J & K,12,Pulwama,2,95-100,39734756.7,5289.41,7512
225,1,J & K,14,Anantnag,1,0-5,147549997.4,47295.36,3120
226,1,J & K,14,Anantnag,1,Oct-20,496563528.3,105039.94,4727
227,1,J & K,14,Anantnag,1,20-30,547627572.9,103534.03,5289
228,1,J & K,14,Anantnag,1,30-40,586809333,104875.49,5595
229,1,J & K,14,Anantnag,1,40-50,607742587.7,99216.39,6125
230,1,J & K,14,Anantnag,1,05-Oct,209273911.5,51031.42,4101
231,1,J & K,14,Anantnag,1,50-60,677551102.2,103234.18,6563
232,1,J & K,14,Anantnag,1,60-70,770299161.8,109181.42,7055
233,1,J & K,14,Anantnag,1,70-80,817568100.7,103300.59,7914
234,1,J & K,14,Anantnag,1,80-90,939291195.9,105334.58,8917
235,1,J & K,14,Anantnag,1,90-95,523386739.4,52568.13,9956
236,1,J & K,14,Anantnag,1,95-100,627215191.2,53267.19,11775
237,1,J & K,14,Anantnag,2,0-5,18979984.22,4390.26,4323
238,1,J & K,14,Anantnag,2,Oct-20,60057481.52,9239.9,6500
239,1,J & K,14,Anantnag,2,20-30,94222878.78,12975.27,7262
240,1,J & K,14,Anantnag,2,30-40,118116894.3,15061.05,7843
241,1,J & K,14,Anantnag,2,40-50,82471986.51,9949.75,8289
242,1,J & K,14,Anantnag,2,05-Oct,44478615.85,7944.3,5599
243,1,J & K,14,Anantnag,2,50-60,112400313.9,12889.45,8720
244,1,J & K,14,Anantnag,2,60-70,118129180.1,12637.69,9347
245,1,J & K,14,Anantnag,2,70-80,126477392.8,11928.68,10603
246,1,J & K,14,Anantnag,2,80-90,164608913.8,13471.96,12219
247,1,J & K,14,Anantnag,2,90-95,113618785.9,7225.61,15724
248,1,J & K,14,Anantnag,2,95-100,156516319.3,6630.62,23605
249,1,J & K,15,Kulgam,1,0-5,48608896.55,19560.24,2485
250,1,J & K,15,Kulgam,1,Oct-20,149921072.8,51363.74,2919
251,1,J & K,15,Kulgam,1,20-30,161011600.4,49881.71,3228
252,1,J & K,15,Kulgam,1,30-40,181169045.6,50407.78,3594
253,1,J & K,15,Kulgam,1,40-50,189412458.3,49645.27,3815
254,1,J & K,15,Kulgam,1,05-Oct,82023328.32,29811.42,2751
255,1,J & K,15,Kulgam,1,50-60,216894618.9,50491.91,4296
256,1,J & K,15,Kulgam,1,60-70,244631962.6,51050.32,4792
257,1,J & K,15,Kulgam,1,70-80,280749501.6,49262.51,5699
258,1,J & K,15,Kulgam,1,80-90,405961359.7,56314.17,7209
259,1,J & K,15,Kulgam,1,90-95,211695431.2,23110.74,9160
260,1,J & K,15,Kulgam,1,95-100,356614396.7,32098.25,11110
261,1,J & K,15,Kulgam,2,Oct-20,8851587.396,2903.34,3049
262,1,J & K,15,Kulgam,2,20-30,13929505.31,3650.08,3816
263,1,J & K,15,Kulgam,2,30-40,8707411.884,2060,4227
264,1,J & K,15,Kulgam,2,40-50,10119730.25,2375.46,4260
265,1,J & K,15,Kulgam,2,05-Oct,5948083.66,2111.52,2817
266,1,J & K,15,Kulgam,2,50-60,12443751.4,2903.34,4286
267,1,J & K,15,Kulgam,2,60-70,16949759.35,3695.16,4587
268,1,J & K,15,Kulgam,2,70-80,13630818.19,2639.4,5164
269,1,J & K,15,Kulgam,2,80-90,13674756.71,2375.46,5757
270,1,J & K,15,Kulgam,2,90-95,15549587.09,2375.46,6546
271,1,J & K,15,Kulgam,2,95-100,16197634.69,2111.52,7671
272,1,J & K,16,Doda,1,0-5,17037018.75,8078.96,2109
273,1,J & K,16,Doda,1,Oct-20,149295061.4,37672.59,3963
274,1,J & K,16,Doda,1,20-30,156827591.1,37166.54,4220
275,1,J & K,16,Doda,1,30-40,204802334,45085.23,4543
276,1,J & K,16,Doda,1,40-50,163567895.3,33533.26,4878
277,1,J & K,16,Doda,1,05-Oct,103570391.1,31133.63,3327
278,1,J & K,16,Doda,1,50-60,247079522.9,46882.2,5270
279,1,J & K,16,Doda,1,60-70,213064341.3,37079.93,5746
280,1,J & K,16,Doda,1,70-80,236855541.4,37285.05,6353
281,1,J & K,16,Doda,1,80-90,338238275.6,44686.86,7569
282,1,J & K,16,Doda,1,90-95,214377490.7,20422.46,10497
283,1,J & K,16,Doda,1,95-100,387606746.9,20503.35,18905
284,1,J & K,17,Ramban,1,Oct-20,26842546.01,7456.86,3600
285,1,J & K,17,Ramban,1,20-30,32294001.96,8285.4,3898
286,1,J & K,17,Ramban,1,30-40,23155593.28,5799.78,3992
287,1,J & K,17,Ramban,1,40-50,37914343.87,9113.94,4160
288,1,J & K,17,Ramban,1,05-Oct,14183322.27,4142.7,3424
289,1,J & K,17,Ramban,1,50-60,27750042.14,6628.32,4187
290,1,J & K,17,Ramban,1,60-70,15514170.39,3589.67,4322
291,1,J & K,17,Ramban,1,70-80,43640220.04,9113.94,4788
292,1,J & K,17,Ramban,1,80-90,43379716.37,8285.4,5236
293,1,J & K,17,Ramban,1,90-95,18543378.63,3314.16,5595
294,1,J & K,17,Ramban,1,95-100,29135129.16,4971.24,5861
295,1,J & K,18,Kishtwar,1,0-5,34123255.02,9463.24,3606
296,1,J & K,18,Kishtwar,1,Oct-20,64025041.89,15369.45,4166
297,1,J & K,18,Kishtwar,1,20-30,116604522.8,23769.43,4906
298,1,J & K,18,Kishtwar,1,30-40,92526425.84,17897.68,5170
299,1,J & K,18,Kishtwar,1,40-50,84478707.05,15471.7,5460
300,1,J & K,18,Kishtwar,1,05-Oct,28636295.17,7232.56,3959
301,1,J & K,18,Kishtwar,1,50-60,141448370.1,24082.1,5874
302,1,J & K,18,Kishtwar,1,60-70,131307399.8,19924.52,6590
303,1,J & K,18,Kishtwar,1,70-80,116369746.9,15945.47,7298
304,1,J & K,18,Kishtwar,1,80-90,140128519.5,17771.1,7885
305,1,J & K,18,Kishtwar,1,90-95,98893009.11,11944.47,8279
306,1,J & K,18,Kishtwar,1,95-100,152928537,11789.54,12972
307,1,J & K,19,Udhampur,1,0-5,30193104.53,12812.8,2356
308,1,J & K,19,Udhampur,1,Oct-20,87980572.34,31084.51,2830
309,1,J & K,19,Udhampur,1,20-30,119018322.5,39344.09,3025
310,1,J & K,19,Udhampur,1,30-40,116766255.5,36250.24,3221
311,1,J & K,19,Udhampur,1,40-50,125518485.2,36987.69,3394
312,1,J & K,19,Udhampur,1,05-Oct,53025975.49,20871.17,2541
313,1,J & K,19,Udhampur,1,50-60,127019755.6,36002.11,3528
314,1,J & K,19,Udhampur,1,60-70,124896451.4,32938.75,3792
315,1,J & K,19,Udhampur,1,70-80,172794450.4,39345.92,4392
316,1,J & K,19,Udhampur,1,80-90,182975413.1,35924.89,5093
317,1,J & K,19,Udhampur,1,90-95,106534175.7,17532.84,6076
318,1,J & K,19,Udhampur,1,95-100,167771333.6,18891.58,8881
319,1,J & K,19,Udhampur,2,0-5,15929441.87,4303.65,3701
320,1,J & K,19,Udhampur,2,Oct-20,55116852.75,11885.11,4637
321,1,J & K,19,Udhampur,2,20-30,40534874.63,7585.29,5344
322,1,J & K,19,Udhampur,2,30-40,60371476.12,10711.31,5636
323,1,J & K,19,Udhampur,2,40-50,59356256.1,9058.16,6553
324,1,J & K,19,Udhampur,2,05-Oct,5518909.932,1324.2,4168
325,1,J & K,19,Udhampur,2,50-60,59498051.59,8087.22,7357
326,1,J & K,19,Udhampur,2,60-70,83603219.01,10217.09,8183
327,1,J & K,19,Udhampur,2,70-80,83035736.07,8701.25,9543
328,1,J & K,19,Udhampur,2,80-90,100494535.7,9287.5,10820
329,1,J & K,19,Udhampur,2,90-95,63488357.77,4258.84,14907
330,1,J & K,19,Udhampur,2,95-100,163217192.1,5152.57,31677
331,1,J & K,20,Reasi,1,0-5,62211509.09,21876.96,2844
332,1,J & K,20,Reasi,1,Oct-20,177690473.1,50567.46,3514
333,1,J & K,20,Reasi,1,20-30,172512207.7,44888.61,3843
334,1,J & K,20,Reasi,1,30-40,188476558.1,45246.62,4166
335,1,J & K,20,Reasi,1,40-50,196309539.6,43083.19,4557
336,1,J & K,20,Reasi,1,05-Oct,49690799.24,15106.51,3289
337,1,J & K,20,Reasi,1,50-60,230408537.1,45849.75,5025
338,1,J & K,20,Reasi,1,60-70,222106494.7,40916.08,5428
339,1,J & K,20,Reasi,1,70-80,279987410.7,47454.58,5900
340,1,J & K,20,Reasi,1,80-90,281444200.7,41444.69,6791
341,1,J & K,20,Reasi,1,90-95,135663380.6,16561.81,8191
342,1,J & K,20,Reasi,1,95-100,292025591.2,31837.43,9172
343,1,J & K,20,Reasi,2,Oct-20,9969990.207,2087.04,4777
344,1,J & K,20,Reasi,2,20-30,10370316.95,2087.04,4969
345,1,J & K,20,Reasi,2,30-40,11506916.48,2087.04,5514
346,1,J & K,20,Reasi,2,40-50,15527823.67,2608.8,5952
347,1,J & K,20,Reasi,2,05-Oct,9778141.812,2087.04,4685
348,1,J & K,20,Reasi,2,50-60,13424287.48,2087.04,6432
349,1,J & K,20,Reasi,2,60-70,17667303.11,2608.8,6772
350,1,J & K,20,Reasi,2,70-80,19944796.74,2608.8,7645
351,1,J & K,20,Reasi,2,80-90,18302144.12,2087.04,8769
352,1,J & K,20,Reasi,2,90-95,10167849.56,1043.52,9744
353,1,J & K,20,Reasi,2,95-100,17528758.98,1565.28,11198
354,1,J & K,21,Jammu,1,0-5,108518423.8,37879.85,2865
355,1,J & K,21,Jammu,1,Oct-20,289874623,81085.25,3575
356,1,J & K,21,Jammu,1,20-30,274377060.6,71961.63,3813
357,1,J & K,21,Jammu,1,30-40,337736380.3,83272.89,4056
358,1,J & K,21,Jammu,1,40-50,366186644.3,84203.08,4349
359,1,J & K,21,Jammu,1,05-Oct,124983756.9,38068.25,3283
360,1,J & K,21,Jammu,1,50-60,386296139.5,81729.25,4727
361,1,J & K,21,Jammu,1,60-70,411168591.3,80240.76,5124
362,1,J & K,21,Jammu,1,70-80,409857135.3,72460.75,5656
363,1,J & K,21,Jammu,1,80-90,568960860,87691.44,6488
364,1,J & K,21,Jammu,1,90-95,275681981.5,37961.74,7262
365,1,J & K,21,Jammu,1,95-100,393076766.6,42489.99,9251
366,1,J & K,21,Jammu,2,0-5,93710946.67,33398.13,2806
367,1,J & K,21,Jammu,2,Oct-20,267935489.5,67200.48,3987
368,1,J & K,21,Jammu,2,20-30,306528814.6,66765.62,4591
369,1,J & K,21,Jammu,2,30-40,365202070.2,68400.54,5339
370,1,J & K,21,Jammu,2,40-50,412190730.4,67694.62,6089
371,1,J & K,21,Jammu,2,05-Oct,114791194,34323.55,3344
372,1,J & K,21,Jammu,2,50-60,472767436.6,67560.87,6998
373,1,J & K,21,Jammu,2,60-70,532848731.5,67429.36,7902
374,1,J & K,21,Jammu,2,70-80,578155535,66317.13,8718
375,1,J & K,21,Jammu,2,80-90,714419958.5,70996.06,10063
376,1,J & K,21,Jammu,2,90-95,392773742.9,32856.42,11954
377,1,J & K,21,Jammu,2,95-100,645173061.2,35128.44,18366
378,1,J & K,22,Samba,1,Oct-20,56380341.72,19727.5,2858
379,1,J & K,22,Samba,1,20-30,27487107.07,9105,3019
380,1,J & K,22,Samba,1,30-40,62963244.56,17704.15,3556
381,1,J & K,22,Samba,1,40-50,28281237.69,7587.5,3727
382,1,J & K,22,Samba,1,05-Oct,24521730.12,10116.65,2424
383,1,J & K,22,Samba,1,50-60,86151498.12,21245,4055
384,1,J & K,22,Samba,1,60-70,40892526.86,9105,4491
385,1,J & K,22,Samba,1,70-80,120883871.8,25797.5,4686
386,1,J & K,22,Samba,1,80-90,67147429.87,13657.5,4917
387,1,J & K,22,Samba,1,90-95,15762370.5,3035,5194
388,1,J & K,22,Samba,1,95-100,113053666.8,15175,7450
389,1,J & K,22,Samba,2,0-5,5609619.647,1866.13,3006
390,1,J & K,22,Samba,2,Oct-20,21232555.73,4987.3,4257
